2015-01-15 19:08:34,0.5
2015-01-15 15:08:43,1.375
2015-01-12 02:32:39,0
2015-01-11 17:37:48,0.25
2015-01-11 16:54:48,0.125
2015-01-10 21:13:45,-1
2015-01-10 17:20:28,0.625
2015-01-10 17:19:11,-0.125
2015-01-10 17:17:15,0.875
2015-01-10 10:15:10,0.5
2015-01-10 10:10:49,0.5
2015-01-10 10:05:22,0.5
2015-01-10 10:00:49,0
2015-01-10 09:45:35,-0.25
2015-01-10 09:19:11,0
2015-01-10 08:49:36,0.875
2015-01-10 08:47:37,0
2015-01-10 02:45:57,0
2015-01-08 20:52:13,-0.625
2015-01-07 17:18:53,0
2015-01-06 12:10:19,0.375
2015-01-06 03:45:00,0
2015-01-06 01:43:45,0
2015-01-06 00:11:18,0
2015-01-05 19:18:07,0
2015-01-05 17:24:48,0
2015-01-01 15:41:59,0.375
2014-12-31 14:27:34,0.625
2014-12-30 20:46:18,0
2014-12-26 22:09:11,0.5
2014-12-26 00:06:08,-0.125
2014-12-25 23:22:08,0.625
2014-12-20 23:55:27,-0.25
2014-12-20 23:42:49,0
2014-12-19 21:32:36,0
2014-12-19 19:07:24,0
2014-12-19 15:40:54,-0.75
2014-12-19 15:36:11,1.125
2014-12-08 17:15:22,0
2014-12-08 16:59:51,0
2014-12-05 17:15:57,0.25
2014-12-03 00:48:57,1
2014-11-24 22:53:05,0.375
2014-11-23 03:03:22,-1
2014-11-23 01:14:25,0.125
2014-11-23 01:08:48,0.25
2014-11-22 21:21:28,-0.125
2014-11-22 21:11:30,0
2014-11-22 21:01:39,-0.25
2014-11-22 20:42:54,-0.5
2014-11-21 21:55:39,-0.375
2014-11-21 21:21:39,0
2014-11-19 15:02:00,0.375
2014-11-19 14:59:48,1.125
2014-11-19 14:49:18,0
2014-11-18 15:36:09,0.5
2014-11-18 07:20:53,0
2014-11-12 03:04:26,0.75
2014-11-11 16:15:59,-0.25
2014-11-11 02:26:03,0.125
2014-11-11 02:19:47,-0.875
2014-11-07 05:56:03,0
2014-11-04 02:53:09,0
2014-10-31 22:52:40,0
2014-10-28 23:54:52,0.25
2014-10-28 05:50:46,0.75
2014-10-28 05:38:19,0
2014-10-26 18:18:37,-1.25
2014-10-26 02:05:37,0
2014-10-18 01:53:18,0
2014-10-17 07:24:30,-0.5
2014-10-16 05:26:41,-0.25
2014-10-14 16:17:49,0.25
2014-10-11 01:10:02,0
2014-10-09 22:11:52,0
2014-10-04 02:35:15,0
2014-10-02 03:02:19,0
2014-10-02 01:31:18,0
2014-09-29 06:22:47,-0.375
2014-09-25 19:41:37,0.375
2014-09-23 13:32:34,0
2014-09-21 06:22:42,-0.75
2014-09-20 03:17:43,0
2014-09-20 02:06:33,0
2014-09-20 00:00:22,1
2014-09-19 23:49:51,0
2014-09-16 21:20:22,-0.25
2014-09-16 21:18:59,0
2014-09-16 21:13:38,0.5
2014-09-11 21:00:40,0
2014-09-10 06:16:48,0.25
2014-09-09 05:29:25,0
2014-09-09 04:22:47,-0.25
2014-09-08 10:14:37,0
2014-09-08 08:43:52,0.375
2014-09-08 05:40:06,0.375
